time_s,source_key,value
1034,TL_MpP1p05,2
1034,TL_MpP1p06,1
1034,TL_MpP1p08,1
1034,TX_MpP1p09,1
1034,TL_MpP1p09,1
1034,TL_MpP1p10,1
1034,TL_MpP1p11,2
1035,TL_MpP1p01,2
1035,TL_MpP1p02,1
1035,TL_MpP1p04,1
1035,TL_MpP1p05,1
1035,TL_MpP1p06,4
1035,TL_MpP1p08,2
1035,TL_MpP1p11,1
1036,TL_MpP1p02,2
1036,TL_MpP1p03,1
1036,TL_MpP1p05,2
1036,TL_MpP1p06,1
1036,TL_MpP1p10,1
1037,TX_MpP1p04,1
1037,TL_MpP1p04,1
1037,TL_MpP1p06,2
1037,TL_MpP1p08,2
1037,TX_MpP1p10,1
1037,TL_MpP1p10,1
1038,TL_MpP1p01,1
1038,TX_MpP1p02,1
1038,TL_MpP1p02,1
1038,TL_MpP1p05,1
1038,TL_MpP1p08,2
1038,TL_MpP1p10,2
1038,TL_MpP1p11,1
1039,TX_MpP1p03,1
1039,TL_MpP1p03,1
1039,TL_MpP1p04,2
1039,TL_MpP1p05,1
1039,TX_MpP1p06,1
1039,TL_MpP1p06,1
1039,TL_MpP1p07,3
1039,TL_MpP1p08,1
1039,TX_MpP1p09,1
1039,TL_MpP1p11,1
1040,TL_MpP1p04,2
1040,TL_MpP1p05,1
1040,TL_MpP1p09,1
1040,TL_MpP1p10,1
1041,TL_MpP1p02,3
1041,TL_MpP1p03,1
1041,TL_MpP1p05,1
1041,TL_MpP1p06,1
1041,TX_MpP1p07,1
1041,TL_MpP1p10,1
1042,TL_MpP1p01,1
1042,TL_MpP1p02,1
1042,TX_MpP1p03,1
1042,TL_MpP1p04,1
1042,TX_MpP1p05,1
1042,TL_MpP1p06,2
1042,TL_MpP1p09,1
1042,TL_MpP1p10,1
1042,TX_MpP1p11,1
1042,TL_MpP1p11,2
1043,TL_MpP1p02,2
1043,TL_MpP1p03,1
1043,TL_MpP1p05,2
1043,TL_MpP1p06,1
1043,TX_MpP1p07,1
1043,TL_MpP1p07,1
1043,TL_MpP1p09,3
1043,TX_MpP1p11,1
1043,TL_MpP1p11,1
1044,TL_MpP1p02,1
1044,TL_MpP1p03,4
1044,TL_MpP1p04,1
1044,TL_MpP1p06,1
1044,TX_MpP1p08,1
1044,TL_MpP1p11,4
1045,TL_MpP1p01,1
1045,TX_MpP1p02,1
1045,TL_MpP1p02,2
1045,TL_MpP1p03,1
1045,TL_MpP1p04,3
1045,TL_MpP1p05,2
1045,TL_MpP1p06,1
1045,TL_MpP1p07,1
1045,TX_MpP1p08,1
1045,TL_MpP1p09,1
1046,TL_MpP1p04,1
1046,TL_MpP1p06,4
1046,TL_MpP1p09,1
1046,TL_MpP1p11,1
1047,TL_MpP1p02,2
1047,TL_MpP1p04,3
1047,TL_MpP1p05,2
1047,TL_MpP1p06,1
1047,TX_MpP1p07,1
1047,TX_MpP1p09,1
1047,TL_MpP1p09,2
1047,TX_MpP1p10,1
1047,TL_MpP1p11,1
1048,TL_MpP1p02,1
1048,TL_MpP1p06,3
1048,TL_MpP1p07,1
1048,TL_MpP1p08,1
1048,TL_MpP1p10,1
1048,TL_MpP1p11,3
1049,TL_MpP1p01,1
1049,TX_MpP1p02,1
1049,TL_MpP1p03,2
1049,TL_MpP1p04,1
1049,TL_MpP1p06,3
1049,TL_MpP1p10,1
1049,TL_MpP1p11,2
1050,TL_MpP1p02,1
1050,TL_MpP1p03,1
1050,TL_MpP1p05,2
1050,TX_MpP1p07,1
1050,TL_MpP1p09,1
1050,TL_MpP1p10,1
1050,TX_MpP1p11,1
1051,TL_MpP1p03,1
1051,TL_MpP1p05,1
1051,TL_MpP1p06,2
1051,TL_MpP1p10,1
1051,TL_MpP1p11,2
1052,TL_MpP1p02,1
1052,TL_MpP1p04,2
1052,TL_MpP1p05,1
1052,TL_MpP1p06,2
1052,TL_MpP1p08,2
1052,TL_MpP1p10,1
1052,TL_MpP1p11,1
1053,TL_MpP1p03,1
1053,TL_MpP1p04,2
1053,TL_MpP1p05,3
1053,TL_MpP1p06,2
1053,TX_MpP1p07,1
1053,TL_MpP1p08,2
1053,TL_MpP1p10,1
1053,TX_MpP1p11,2
1053,TL_MpP1p11,1
1054,TX_MpP1p02,1
1054,TL_MpP1p02,2
1054,TL_MpP1p03,1
1054,TL_MpP1p04,2
1054,TX_MpP1p06,1
1054,TL_MpP1p06,1
1054,TL_MpP1p07,3
1054,TL_MpP1p08,3
1054,TL_MpP1p09,1
1054,TL_MpP1p11,1
1055,TL_MpP1p02,1
1055,TL_MpP1p03,2
1055,TL_MpP1p05,2
1055,TL_MpP1p09,2
1055,TL_MpP1p10,1
1055,TX_MpP1p11,1
1055,TL_MpP1p11,1
1056,TL_MpP1p02,3
1056,TL_MpP1p04,3
1056,TL_MpP1p05,1
1056,TL_MpP1p06,3
1056,TL_MpP1p09,2
1056,TL_MpP1p10,1
1056,TL_MpP1p11,1
1057,TX_MpP1p03,1
1057,TL_MpP1p03,1
1057,TL_MpP1p05,1
1057,TX_MpP1p06,1
1057,TL_MpP1p06,2
1057,TL_MpP1p07,2
1057,TL_MpP1p08,1
1057,TL_MpP1p10,1
1057,TX_MpP1p11,1
1057,TL_MpP1p11,3
1058,TL_MpP1p02,1
1058,TL_MpP1p03,1
1058,TL_MpP1p04,1
1058,TL_MpP1p05,3
1058,TL_MpP1p10,1
1058,TL_MpP1p11,1
1059,TL_MpP1p02,1
1059,TL_MpP1p03,2
1059,TL_MpP1p04,1
1059,TL_MpP1p05,1
1059,TL_MpP1p06,2
1059,TL_MpP1p09,2
1059,TL_MpP1p10,1
1059,TL_MpP1p11,1
1060,TL_MpP1p02,1
1060,TX_MpP1p03,1
1060,TL_MpP1p06,1
1060,TX_MpP1p08,1
1060,TL_MpP1p08,2
1060,TL_MpP1p11,1
1061,TL_MpP1p01,1
1061,TL_MpP1p04,1
1061,TL_MpP1p05,1
1061,TX_MpP1p06,1
1061,TL_MpP1p06,2
1061,TL_MpP1p08,1
1061,TL_MpP1p09,1
1061,TL_MpP1p10,1
1061,TL_MpP1p11,4
1062,TL_MpP1p02,1
1062,TL_MpP1p03,2
1062,TL_MpP1p05,4
1062,TL_MpP1p07,1
1062,TX_MpP1p09,1
1062,TL_MpP1p09,2
1062,TX_MpP1p10,1
1062,TL_MpP1p10,1
1062,TL_MpP1p11,2
1063,TL_MpP1p02,3
1063,TL_MpP1p03,1
1063,TL_MpP1p05,5
1063,TL_MpP1p06,2
1063,TX_MpP1p09,1
1063,TL_MpP1p09,1
1064,TL_MpP1p02,1
1064,TL_MpP1p03,1
1064,TL_MpP1p06,2
1064,TL_MpP1p09,2
1064,TL_MpP1p11,1
1065,TX_MpP1p01,1
1065,TL_MpP1p02,2
1065,TL_MpP1p04,1
1065,TL_MpP1p05,1
1065,TL_MpP1p06,1
1065,TL_MpP1p07,1
1065,TL_MpP1p08,1
1065,TX_MpP1p09,1
1065,TL_MpP1p09,1
1065,TL_MpP1p10,1
1065,TX_MpP1p11,1
1066,TL_MpP1p02,1
1066,TL_MpP1p03,2
1066,TX_MpP1p06,1
1066,TL_MpP1p08,1
1066,TL_MpP1p11,2
1067,TL_MpP1p01,1
1067,TL_MpP1p03,1
1067,TL_MpP1p04,1
1067,TL_MpP1p05,1
1067,TL_MpP1p06,1
1067,TL_MpP1p07,3
1067,TX_MpP1p10,1
1067,TL_MpP1p11,1
1068,TX_MpP1p01,1
1068,TL_MpP1p02,1
1068,TL_MpP1p03,1
1068,TL_MpP1p04,2
1068,TX_MpP1p05,1
1068,TL_MpP1p05,2
1068,TL_MpP1p07,1
1068,TL_MpP1p08,1
1068,TL_MpP1p09,1
1068,TL_MpP1p11,2
1069,TL_MpP1p02,1
1069,TX_MpP1p03,1
1069,TL_MpP1p04,1
1069,TL_MpP1p06,1
1069,TL_MpP1p07,1
1069,TL_MpP1p09,1
1069,TL_MpP1p11,2
1070,TL_MpP1p02,3
1070,TL_MpP1p03,1
1070,TL_MpP1p06,3
1070,TL_MpP1p07,1
1070,TL_MpP1p09,1
1070,TL_MpP1p10,2
1070,TX_MpP1p11,1
1070,TL_MpP1p11,3
1071,TL_MpP1p01,2
1071,TL_MpP1p02,2
1071,TL_MpP1p03,2
1071,TL_MpP1p06,3
1071,TL_MpP1p08,2
1071,TL_MpP1p11,3
1072,TL_MpP1p01,1
1072,TL_MpP1p02,3
1072,TL_MpP1p03,2
1072,TL_MpP1p04,1
1072,TL_MpP1p05,5
1072,TL_MpP1p06,1
1072,TL_MpP1p09,1
1072,TL_MpP1p11,1
1073,TL_MpP1p02,2
1073,TL_MpP1p03,3
1073,TL_MpP1p04,2
1073,TL_MpP1p05,1
1073,TL_MpP1p06,2
1073,TL_MpP1p07,2
1073,TL_MpP1p08,1
1073,TL_MpP1p10,1
1073,TL_MpP1p11,1
1074,TL_MpP1p01,1
1074,TX_MpP1p02,1
1074,TX_MpP1p05,1
1074,TL_MpP1p05,2
1074,TL_MpP1p06,1
1074,TL_MpP1p07,1
1074,TL_MpP1p08,1
1074,TL_MpP1p09,1
1074,TL_MpP1p10,2
1074,TL_MpP1p11,5
1075,TX_MpP1p03,1
1075,TL_MpP1p03,1
1075,TX_MpP1p04,1
1075,TL_MpP1p05,2
1075,TL_MpP1p08,1
1075,TL_MpP1p09,1
1075,TX_MpP1p10,1
1076,TL_MpP1p01,1
1076,TL_MpP1p04,1
1076,TL_MpP1p05,2
1076,TL_MpP1p06,1
1076,TL_MpP1p08,3
1076,TL_MpP1p11,5
1077,TL_MpP1p02,1
1077,TL_MpP1p04,1
1077,TL_MpP1p05,2
1077,TL_MpP1p06,1
1077,TX_MpP1p10,1
1077,TL_MpP1p11,1
1078,TL_MpP1p04,1
1078,TX_MpP1p06,1
1078,TL_MpP1p06,2
1078,TL_MpP1p07,1
1078,TL_MpP1p09,1
1078,TL_MpP1p11,2
1079,TX_MpP1p01,1
1079,TL_MpP1p01,1
1079,TL_MpP1p04,1
1079,TL_MpP1p05,1
1079,TL_MpP1p06,3
1079,TL_MpP1p07,2
1079,TX_MpP1p08,1
1079,TL_MpP1p11,2
1080,TX_MpP1p01,1
1080,TL_MpP1p02,1
1080,TL_MpP1p03,2
1080,TX_MpP1p05,1
1080,TL_MpP1p05,1
1080,TL_MpP1p06,1
1080,TL_MpP1p07,1
1080,TL_MpP1p09,1
1080,TL_MpP1p10,1
1080,TL_MpP1p11,3
1081,TL_MpP1p02,4
1081,TX_MpP1p03,1
1081,TL_MpP1p03,2
1081,TL_MpP1p04,1
1081,TL_MpP1p05,1
1081,TL_MpP1p07,1
1081,TX_MpP1p08,2
1081,TX_MpP1p10,2
1081,TL_MpP1p10,1
1081,TX_MpP1p11,1
1081,TL_MpP1p11,3
1082,TL_MpP1p02,1
1082,TL_MpP1p04,1
1082,TL_MpP1p06,2
1082,TL_MpP1p07,1
1082,TL_MpP1p08,1
1082,TL_MpP1p09,1
1082,TL_MpP1p11,5
1083,TL_MpP1p02,2
1083,TL_MpP1p03,1
1083,TL_MpP1p04,1
1083,TL_MpP1p06,1
1083,TL_MpP1p07,2
1083,TL_MpP1p09,3
1083,TL_MpP1p11,3
1084,TX_MpP1p01,1
1084,TX_MpP1p05,1
1084,TL_MpP1p05,3
1084,TL_MpP1p07,1
1084,TL_MpP1p08,1
1084,TX_MpP1p09,1
1084,TX_MpP1p10,1
1084,TL_MpP1p11,1
1085,TL_MpP1p01,1
1085,TX_MpP1p02,1
1085,TL_MpP1p02,1
1085,TL_MpP1p05,2
1085,TL_MpP1p06,1
1085,TX_MpP1p09,1
1085,TL_MpP1p10,2
1085,TX_MpP1p11,1
1085,TL_MpP1p11,1
1086,TX_MpP1p02,1
1086,TL_MpP1p02,2
1086,TL_MpP1p04,1
1086,TL_MpP1p05,1
1086,TL_MpP1p06,3
1086,TL_MpP1p08,2
1086,TL_MpP1p09,1
1087,TL_MpP1p02,1
1087,TL_MpP1p03,1
1087,TX_MpP1p08,1
1087,TL_MpP1p08,1
1087,TL_MpP1p09,1
1087,TL_MpP1p10,1
1087,TL_MpP1p11,1
1088,TL_MpP1p02,1
1088,TL_MpP1p03,1
1088,TL_MpP1p06,2
1088,TL_MpP1p07,2
1088,TL_MpP1p10,2
1088,TL_MpP1p11,3
1089,TX_MpP1p02,1
1089,TX_MpP1p04,1
1089,TL_MpP1p06,2
1089,TX_MpP1p08,1
1089,TL_MpP1p09,1
1089,TL_MpP1p11,2
1090,TL_MpP1p02,2
1090,TL_MpP1p04,1
1090,TL_MpP1p05,1
1090,TL_MpP1p06,3
1090,TX_MpP1p07,1
1090,TL_MpP1p08,1
1090,TL_MpP1p10,1
1090,TL_MpP1p11,2
1091,TX_MpP1p01,1
1091,TL_MpP1p03,2
1091,TL_MpP1p05,3
1091,TL_MpP1p08,4
1091,TX_MpP1p09,2
1091,TL_MpP1p09,1
1091,TL_MpP1p10,1
1091,TL_MpP1p11,3
1092,TL_MpP1p03,1
1092,TL_MpP1p04,1
1092,TL_MpP1p05,1
1092,TL_MpP1p06,1
1092,TL_MpP1p08,2
1092,TL_MpP1p10,1
1092,TX_MpP1p11,1
1093,TX_MpP1p01,1
1093,TL_MpP1p02,1
1093,TL_MpP1p03,1
1093,TX_MpP1p04,1
1093,TL_MpP1p05,3
1093,TL_MpP1p06,2
1093,TL_MpP1p08,2
1093,TL_MpP1p09,2
1093,TL_MpP1p10,1
1093,TL_MpP1p11,1
1094,TL_MpP1p02,1
1094,TL_MpP1p03,1
1094,TL_MpP1p05,1
1094,TL_MpP1p06,1
1094,TL_MpP1p07,1
1094,TX_MpP1p08,1
1094,TL_MpP1p08,2
1094,TL_MpP1p09,1
1094,TL_MpP1p11,5
1095,TL_MpP1p01,1
1095,TL_MpP1p02,5
1095,TL_MpP1p04,1
1095,TX_MpP1p05,1
1095,TL_MpP1p05,2
1095,TL_MpP1p06,4
1095,TL_MpP1p07,2
1095,TL_MpP1p08,1
1095,TL_MpP1p09,1
1095,TL_MpP1p10,1
1095,TL_MpP1p11,5
1096,TL_MpP1p02,3
1096,TL_MpP1p03,1
1096,TL_MpP1p05,1
1096,TL_MpP1p09,1
1096,TL_MpP1p11,1
1097,TL_MpP1p02,1
1097,TL_MpP1p03,2
1097,TL_MpP1p04,2
1097,TL_MpP1p05,2
1097,TL_MpP1p06,1
1097,TL_MpP1p07,1
1097,TL_MpP1p08,1
1097,TL_MpP1p10,2
1098,TL_MpP1p02,3
1098,TX_MpP1p03,1
1098,TX_MpP1p05,1
1098,TL_MpP1p06,1
1098,TL_MpP1p11,2
1099,TL_MpP1p01,1
1099,TL_MpP1p02,3
1099,TX_MpP1p03,1
1099,TL_MpP1p03,1
1099,TX_MpP1p05,1
1099,TL_MpP1p05,1
1099,TL_MpP1p06,2
1099,TL_MpP1p08,1
1099,TL_MpP1p09,4
1099,TL_MpP1p11,2
1100,TX_MpP1p02,1
1100,TX_MpP1p03,1
1100,TL_MpP1p03,1
1100,TL_MpP1p05,2
1100,TX_MpP1p06,1
1100,TL_MpP1p06,2
1100,TX_MpP1p10,1
1100,TL_MpP1p11,3
1101,TL_MpP1p02,2
1101,TL_MpP1p03,1
1101,TX_MpP1p04,1
1101,TL_MpP1p05,1
1101,TX_MpP1p06,1
1101,TL_MpP1p07,1
1101,TL_MpP1p08,1
1101,TL_MpP1p09,1
1101,TL_MpP1p10,2
1101,TX_MpP1p11,1
1101,TL_MpP1p11,2
1102,TL_MpP1p02,1
1102,TL_MpP1p04,2
1102,TL_MpP1p05,2
1102,TL_MpP1p06,2
1102,TL_MpP1p07,1
1102,TL_MpP1p08,1
1102,TL_MpP1p09,2
1102,TL_MpP1p10,1
1102,TL_MpP1p11,2
1103,TL_MpP1p02,3
1103,TL_MpP1p04,1
1103,TX_MpP1p05,1
1103,TL_MpP1p06,1
1103,TL_MpP1p07,1
1103,TX_MpP1p10,1
1103,TL_MpP1p10,2
1103,TL_MpP1p11,2
1104,TX_MpP1p01,1
1104,TL_MpP1p01,2
1104,TX_MpP1p02,2
1104,TL_MpP1p02,1
1104,TL_MpP1p03,2
1104,TL_MpP1p04,1
1104,TX_MpP1p06,1
1104,TL_MpP1p06,1
1104,TL_MpP1p07,1
1104,TL_MpP1p08,1
1104,TL_MpP1p09,1
1105,TL_MpP1p02,3
1105,TX_MpP1p03,1
1105,TL_MpP1p03,2
1105,TL_MpP1p04,1
1105,TL_MpP1p06,3
1105,TL_MpP1p10,2
1106,TL_MpP1p02,4
1106,TL_MpP1p03,2
1106,TL_MpP1p04,1
1106,TL_MpP1p05,2
1106,TL_MpP1p06,1
1106,TL_MpP1p09,2
1106,TL_MpP1p11,2
1107,TL_MpP1p02,1
1107,TL_MpP1p03,1
1107,TX_MpP1p04,1
1107,TL_MpP1p05,2
1107,TX_MpP1p06,1
1107,TL_MpP1p09,2
1107,TL_MpP1p10,1
1107,TL_MpP1p11,4
1108,TL_MpP1p02,1
1108,TL_MpP1p03,2
1108,TL_MpP1p04,1
1108,TL_MpP1p05,1
1108,TL_MpP1p06,1
1108,TL_MpP1p08,1
1108,TL_MpP1p09,1
1108,TL_MpP1p11,1
1109,TL_MpP1p03,1
1109,TL_MpP1p05,2
1109,TL_MpP1p06,1
1109,TL_MpP1p07,1
1109,TL_MpP1p08,1
1109,TX_MpP1p09,1
1109,TX_MpP1p11,1
1109,TL_MpP1p11,1
1110,TL_MpP1p01,1
1110,TL_MpP1p02,1
1110,TL_MpP1p03,1
1110,TL_MpP1p05,3
1110,TL_MpP1p06,3
1110,TL_MpP1p08,1
1110,TL_MpP1p11,1
1111,TX_MpP1p02,1
1111,TL_MpP1p03,2
1111,TL_MpP1p05,2
1111,TX_MpP1p06,1
1111,TL_MpP1p06,4
1111,TL_MpP1p07,1
1111,TL_MpP1p08,1
1111,TL_MpP1p10,1
1111,TX_MpP1p11,1
1111,TL_MpP1p11,2
1112,TX_MpP1p02,1
1112,TL_MpP1p02,1
1112,TL_MpP1p03,2
1112,TL_MpP1p04,2
1112,TX_MpP1p05,1
1112,TL_MpP1p05,2
1112,TL_MpP1p06,3
1112,TL_MpP1p08,1
1112,TL_MpP1p11,1
1113,TL_MpP1p01,1
1113,TL_MpP1p02,3
1113,TL_MpP1p03,1
1113,TL_MpP1p06,2
1113,TL_MpP1p11,2
1114,TX_MpP1p01,1
1114,TL_MpP1p02,3
1114,TX_MpP1p03,1
1114,TL_MpP1p03,5
1114,TL_MpP1p04,1
1114,TL_MpP1p05,1
1114,TL_MpP1p09,1
1114,TL_MpP1p11,1
1115,TL_MpP1p02,4
1115,TL_MpP1p03,1
1115,TL_MpP1p05,2
1115,TX_MpP1p06,1
1115,TX_MpP1p07,1
1115,TL_MpP1p07,1
1115,TX_MpP1p08,1
1115,TL_MpP1p08,1
1115,TL_MpP1p09,3
1115,TL_MpP1p10,1
1115,TL_MpP1p11,2
1116,TL_MpP1p03,1
1116,TL_MpP1p04,2
1116,TL_MpP1p05,1
1116,TL_MpP1p06,1
1116,TL_MpP1p08,1
1116,TL_MpP1p09,2
1116,TL_MpP1p10,1
1117,TL_MpP1p01,2
1117,TL_MpP1p02,2
1117,TL_MpP1p03,1
1117,TL_MpP1p04,2
1117,TX_MpP1p05,1
1117,TL_MpP1p05,1
1117,TL_MpP1p06,3
1117,TL_MpP1p08,1
1117,TL_MpP1p09,2
1117,TL_MpP1p10,2
1117,TL_MpP1p11,2
1118,TL_MpP1p02,1
1118,TL_MpP1p05,4
1118,TL_MpP1p08,1
1118,TL_MpP1p10,3
1118,TL_MpP1p11,1
1119,TX_MpP1p01,1
1119,TL_MpP1p01,1
1119,TL_MpP1p02,2
1119,TL_MpP1p03,1
1119,TX_MpP1p05,1
1119,TL_MpP1p08,1
1119,TX_MpP1p10,2
1120,TL_MpP1p01,1
1120,TL_MpP1p02,1
1120,TL_MpP1p03,1
1120,TL_MpP1p04,1
1120,TX_MpP1p05,1
1120,TL_MpP1p05,1
1120,TL_MpP1p06,3
1120,TL_MpP1p07,1
1120,TL_MpP1p08,2
1120,TL_MpP1p10,1
1120,TL_MpP1p11,6
1121,TX_MpP1p01,1
1121,TL_MpP1p02,1
1121,TL_MpP1p03,2
1121,TX_MpP1p07,1
1121,TL_MpP1p08,1
1121,TL_MpP1p09,1
1121,TL_MpP1p11,1
1122,TL_MpP1p02,1
1122,TL_MpP1p03,1
1122,TL_MpP1p04,1
1122,TL_MpP1p05,2
1122,TL_MpP1p06,1
1122,TL_MpP1p08,1
1122,TL_MpP1p09,1
1122,TX_MpP1p10,1
1122,TL_MpP1p10,1
1123,TL_MpP1p02,2
1123,TL_MpP1p03,1
1123,TL_MpP1p05,2
1123,TL_MpP1p06,5
1123,TL_MpP1p07,1
1123,TX_MpP1p08,2
1123,TX_MpP1p09,1
1123,TL_MpP1p09,1
1123,TX_MpP1p10,1
1123,TL_MpP1p10,1
1123,TL_MpP1p11,2
1124,TL_MpP1p02,1
1124,TL_MpP1p03,2
1124,TL_MpP1p04,1
1124,TL_MpP1p05,2
1124,TL_MpP1p06,2
1124,TL_MpP1p08,1
1124,TL_MpP1p11,1
1125,TL_MpP1p02,3
1125,TL_MpP1p03,3
1125,TL_MpP1p04,2
1125,TL_MpP1p05,2
1125,TL_MpP1p06,2
1125,TL_MpP1p08,2
1125,TL_MpP1p09,3
1125,TL_MpP1p11,1
1126,TL_MpP1p03,2
1126,TL_MpP1p04,2
1126,TL_MpP1p05,2
1126,TX_MpP1p06,1
1126,TL_MpP1p06,1
1126,TL_MpP1p07,1
1126,TX_MpP1p10,1
1126,TL_MpP1p10,2
1126,TL_MpP1p11,3
1127,TL_MpP1p01,1
1127,TL_MpP1p04,1
1127,TL_MpP1p05,2
1127,TL_MpP1p10,1
1127,TL_MpP1p11,1
1128,TL_MpP1p01,1
1128,TL_MpP1p02,2
1128,TL_MpP1p03,4
1128,TL_MpP1p05,2
1128,TL_MpP1p06,3
1128,TL_MpP1p07,1
1128,TL_MpP1p08,1
1128,TL_MpP1p10,1
1128,TL_MpP1p11,2
1129,TL_MpP1p01,1
1129,TL_MpP1p02,2
1129,TX_MpP1p05,1
1129,TL_MpP1p05,2
1129,TL_MpP1p10,1
1129,TL_MpP1p11,3
1130,TL_MpP1p02,1
1130,TL_MpP1p03,3
1130,TL_MpP1p04,1
1130,TL_MpP1p05,1
1130,TX_MpP1p07,1
1130,TX_MpP1p08,1
1130,TL_MpP1p08,1
1130,TL_MpP1p10,1
1130,TL_MpP1p11,3
1131,TL_MpP1p01,1
1131,TL_MpP1p02,1
1131,TL_MpP1p03,2
1131,TL_MpP1p05,3
1131,TL_MpP1p06,3
1131,TL_MpP1p09,1
1131,TL_MpP1p10,1
1131,TL_MpP1p11,1
1132,TL_MpP1p01,1
1132,TL_MpP1p02,3
1132,TL_MpP1p03,1
1132,TL_MpP1p06,3
1132,TL_MpP1p08,2
1132,TL_MpP1p09,2
1132,TL_MpP1p11,2
1133,TX_MpP1p01,1
1133,TL_MpP1p01,1
1133,TX_MpP1p02,2
1133,TL_MpP1p02,3
1133,TX_MpP1p03,1
1133,TL_MpP1p03,1
1133,TL_MpP1p04,1
1133,TX_MpP1p05,1
1133,TL_MpP1p06,2
1133,TX_MpP1p08,1
1133,TL_MpP1p09,2
1133,TL_MpP1p10,2
1133,TL_MpP1p11,1
1134,TL_MpP1p02,1
1134,TL_MpP1p03,2
1134,TX_MpP1p04,1
1134,TX_MpP1p05,2
1134,TL_MpP1p05,4
1134,TX_MpP1p06,1
1134,TL_MpP1p06,2
1134,TL_MpP1p07,2
1134,TL_MpP1p08,2
1134,TL_MpP1p10,1
1134,TX_MpP1p11,1
1134,TL_MpP1p11,2
1135,TL_MpP1p02,3
1135,TL_MpP1p03,2
1135,TL_MpP1p04,1
1135,TL_MpP1p05,3
1135,TL_MpP1p08,2
1135,TL_MpP1p09,2
1135,TL_MpP1p11,2
1136,TL_MpP1p01,1
1136,TL_MpP1p02,3
1136,TL_MpP1p03,4
1136,TL_MpP1p06,1
1136,TX_MpP1p10,1
1137,TL_MpP1p02,2
1137,TX_MpP1p03,1
1137,TL_MpP1p03,1
1137,TL_MpP1p04,2
1137,TL_MpP1p05,2
1137,TL_MpP1p06,3
1137,TL_MpP1p07,1
1137,TL_MpP1p10,2
1137,TL_MpP1p11,2
1138,TX_MpP1p01,1
1138,TL_MpP1p01,1
1138,TL_MpP1p02,2
1138,TL_MpP1p05,2
1138,TL_MpP1p06,2
1138,TL_MpP1p09,1
1138,TL_MpP1p11,3
1139,TX_MpP1p01,1
1139,TL_MpP1p02,1
1139,TL_MpP1p04,2
1139,TX_MpP1p05,1
1139,TL_MpP1p05,1
1139,TL_MpP1p06,1
1139,TX_MpP1p10,1
1139,TL_MpP1p10,1
1139,TL_MpP1p11,1
1140,TL_MpP1p01,1
1140,TL_MpP1p03,3
1140,TL_MpP1p05,2
1140,TL_MpP1p06,2
1140,TL_MpP1p07,2
1140,TL_MpP1p08,1
1140,TL_MpP1p09,3
1140,TX_MpP1p11,1
1141,TL_MpP1p03,2
1141,TL_MpP1p05,3
1141,TL_MpP1p06,3
1141,TL_MpP1p08,1
1141,TL_MpP1p09,2
1141,TL_MpP1p10,1
1142,TL_MpP1p01,3
1142,TL_MpP1p02,1
1142,TX_MpP1p04,1
1142,TL_MpP1p04,1
1142,TL_MpP1p05,1
1142,TL_MpP1p06,2
1142,TL_MpP1p08,1
1142,TL_MpP1p09,1
1142,TL_MpP1p10,1
1142,TL_MpP1p11,3
1143,TL_MpP1p01,1
1143,TL_MpP1p02,3
1143,TL_MpP1p04,1
1143,TX_MpP1p05,1
1143,TX_MpP1p06,1
1143,TL_MpP1p06,3
1143,TL_MpP1p08,2
1143,TL_MpP1p09,1
1143,TL_MpP1p10,1
1143,TL_MpP1p11,3
1144,TL_MpP1p03,1
1144,TL_MpP1p05,3
1144,TX_MpP1p06,1
1144,TL_MpP1p08,2
1144,TL_MpP1p09,1
1144,TX_MpP1p10,2
1144,TL_MpP1p10,2
1144,TL_MpP1p11,1
1145,TL_MpP1p01,1
1145,TL_MpP1p02,3
1145,TL_MpP1p06,3
1145,TL_MpP1p07,2
1145,TL_MpP1p08,4
1145,TL_MpP1p10,1
1145,TL_MpP1p11,1
1146,TL_MpP1p01,1
1146,TL_MpP1p02,1
1146,TL_MpP1p03,2
1146,TL_MpP1p05,3
1146,TL_MpP1p06,2
1146,TL_MpP1p08,1
1146,TL_MpP1p09,1
1147,TL_MpP1p01,1
1147,TL_MpP1p02,2
1147,TL_MpP1p03,1
1147,TL_MpP1p04,1
1147,TX_MpP1p05,1
1147,TL_MpP1p05,2
1147,TL_MpP1p07,1
1147,TL_MpP1p08,2
1147,TL_MpP1p10,1
1147,TX_MpP1p11,1
1147,TL_MpP1p11,1
1148,TL_MpP1p02,2
1148,TL_MpP1p03,1
1148,TL_MpP1p04,1
1148,TX_MpP1p05,1
1148,TL_MpP1p05,3
1148,TL_MpP1p06,3
1148,TL_MpP1p07,1
1148,TL_MpP1p08,1
1148,TL_MpP1p09,1
1148,TL_MpP1p10,3
1148,TL_MpP1p11,1
1149,TL_MpP1p01,2
1149,TL_MpP1p02,1
1149,TL_MpP1p03,5
1149,TL_MpP1p05,3
1149,TX_MpP1p06,2
1149,TL_MpP1p07,1
1149,TL_MpP1p08,1
1149,TL_MpP1p09,2
1149,TX_MpP1p10,1
1149,TL_MpP1p10,1
1150,TL_MpP1p02,3
1150,TL_MpP1p03,1
1150,TL_MpP1p05,5
1150,TX_MpP1p06,1
1150,TL_MpP1p06,2
1150,TX_MpP1p07,1
1150,TL_MpP1p08,1
1150,TL_MpP1p11,1
1151,TL_MpP1p02,3
1151,TL_MpP1p03,1
1151,TL_MpP1p04,1
1151,TL_MpP1p05,1
1151,TL_MpP1p06,6
1151,TL_MpP1p07,1
